A,B
-23.525403941084903,-3.5450412435982392
-30.755231109783622,6.461354355098857
-18.980933520258237,22.91364554610341
16.394063826382723,-7.245305755936879
12.019930415489986,-13.488364495389717
7.1182859299301615,-34.472146981343336
-19.524051361408073,7.29782627167598
-13.027671714474911,33.60919083028848
13.47967748973646,-21.811923187817108
24.26735874143359,4.431626004851439
-6.728678343346129,19.61193431905557
-10.393424546771548,17.875222500259266
11.342172482077153,-25.67206410327256
-9.40575719694383,10.942324848709886
-18.33337066208653,17.664604161377678
-21.246598913378975,0.4597213612583295
-17.66325164076133,19.959317918038234
-19.20588362760929,5.423083992847765
18.460250095396713,-13.615261845396901
-23.76181822019852,13.57780122868489
-17.93547671537103,6.376530411065831
15.92250423177221,-12.442050716724049
20.28209057963883,-12.616170223562078
8.28258982910262,-28.55576720030954
14.754680209757034,-11.706576371201907
6.696821460828221,-17.10404219474123
-19.469382748426373,8.890897637500276
13.461604649587887,-11.489042199032477
-10.11238664207978,20.44979434731897
-17.744496115206548,23.56523339666049
16.335289200796346,2.4770516847407875
10.29090890355741,-30.591348422844845
-25.387286902536328,29.71625525359857
22.270328209474908,-7.263684760724082
-14.337427831500785,10.975855559763461
13.692223393233027,-14.573932227774867
-25.64463065924587,1.6108504143176994
-21.830067336126035,12.459569405439249
11.489797369550667,-10.449466327395854
-17.95307043901349,22.922605081361816
15.74575637980805,-10.632117168580997
-12.487329222033983,18.77712395054273
-10.440936850153355,18.22890291907672
-29.510578027319198,11.174729629968528
-19.250960794840452,18.128185291521003
14.472072222792463,-22.388045742762685
-25.877769631077076,-19.8242751569628
14.937365790609325,-14.67882571942928
13.356156399023565,-14.068104015972906
18.981304774413122,-14.808324548393887
15.960123262987189,-17.978527391732435
9.568719961372867,-23.06194004565024
17.944341967290445,-7.4179404069670385
8.681512292381484,-26.777711387776144
-30.52209680855716,9.93715898746679
-15.729098765920014,13.394061690847465
-13.611307677175246,22.900438731958594
21.02685568740504,-18.897419676334945
-17.456799616550637,17.637909962509973
-26.166763112691974,15.688824404071344
25.08616138118317,-10.158502746836378
23.066304334623304,-4.995737673503391
-25.768943651446815,1.2316113987103638
14.853195775997124,-12.295520283357408
15.684300129294371,-4.999407522246737
-25.920281549008884,22.68078963916971
11.157724921377735,-21.337229865112505
13.61721744272867,-14.382807978703289
-23.938244169825552,13.088301538317534
10.136376083831744,-23.801325687792154
-13.063822076837226,6.293959025350906
6.1688813750736795,-26.860063713700107
19.69932088600117,-26.644898998015346
-2.5618302427449935,12.039190157027232
18.519020433568137,-6.23904644053189
16.922902997245764,-6.597847120053193
